,Date,City,Street,Rooms,Surface,Floor,Price,PricePerSq,BuildYear,DealYear,DealMonth,Unnamed: 0
0,31/12/2010,rishon-lezion,,5.0,110.0,8.0,"2,035,000",18500.0,2011.0,2010.0,12.0,0.0
1,31/12/2010,rishon-lezion,,3.0,80.0,7.0,"1,363,000",17037.0,2010.0,2010.0,12.0,1.0
2,31/12/2010,rishon-lezion,בורג יוסף,5.0,100.0,5.0,"1,460,000",14600.0,2010.0,2010.0,12.0,2.0
3,31/12/2010,rishon-lezion,ראובן 11,5.0,133.0,8.0,"1,970,000",14812.0,2010.0,2010.0,12.0,3.0
4,31/12/2010,rishon-lezion,נהריים 16,4.0,100.0,18.0,"1,223,300",12233.0,2011.0,2010.0,12.0,4.0
5,31/12/2010,rishon-lezion,הפסנתר 11,4.0,100.0,1.0,"1,300,000",13000.0,1998.0,2010.0,12.0,5.0
6,31/12/2010,rishon-lezion,רופין 8,4.5,191.0,7.0,"1,760,000",9214.0,1982.0,2010.0,12.0,6.0
7,31/12/2010,rishon-lezion,צבי גנות 6,3.0,80.0,3.0,"1,320,500",16506.0,2010.0,2010.0,12.0,7.0
8,31/12/2010,rishon-lezion,תרשיש 6,5.0,125.0,3.0,"1,670,000",13360.0,1997.0,2010.0,12.0,8.0
9,31/12/2010,rishon-lezion,קרון אהרון 28,2.5,59.0,,"860,000",14576.0,1971.0,2010.0,12.0,9.0
10,30/11/2010,rishon-lezion,יהודה רגוניס 1,3.0,66.0,1.0,"1,150,000",17424.0,2005.0,2010.0,11.0,10.0
11,30/11/2010,rishon-lezion,התזמורת 2,4.0,108.0,12.0,"2,365,000",21898.0,1998.0,2010.0,11.0,11.0
12,30/11/2010,rishon-lezion,שבטי ישראל 31,5.0,182.0,,"2,330,000",12802.0,1997.0,2010.0,11.0,12.0
13,30/11/2010,rishon-lezion,ברגמן 8,7.0,178.0,,"2,800,000",15730.0,2002.0,2010.0,11.0,13.0
14,30/11/2010,rishon-lezion,ז''בוטינסקי 50,3.0,63.0,1.0,"800,000",12698.0,1900.0,2010.0,11.0,14.0
15,30/11/2010,rishon-lezion,המגילה 73,5.0,130.0,,"2,050,000",15769.0,1991.0,2010.0,11.0,15.0
16,30/11/2010,rishon-lezion,כורש 7,3.0,78.0,2.0,"1,025,000",13141.0,1980.0,2010.0,11.0,16.0
17,29/11/2010,rishon-lezion,הנחשול 99,5.0,125.0,11.0,"1,984,210",15873.0,2010.0,2010.0,11.0,17.0
18,29/11/2010,rishon-lezion,קפלנסקי 14,3.0,60.0,2.0,"1,070,000",17833.0,1973.0,2010.0,11.0,18.0
19,29/11/2010,rishon-lezion,אברבנאל 43,4.0,92.0,,"1,010,000",10978.0,1982.0,2010.0,11.0,19.0
20,31/10/2010,rishon-lezion,התזמורת 10,4.0,83.0,7.0,"1,380,000",16626.0,1998.0,2010.0,10.0,20.0
21,31/10/2010,rishon-lezion,טרומפלדור 8,3.0,88.0,2.0,"1,285,000",14602.0,2010.0,2010.0,10.0,21.0
22,31/10/2010,rishon-lezion,אלקבץ 13,3.0,65.0,3.0,"1,110,000",17076.0,2004.0,2010.0,10.0,22.0
23,31/10/2010,rishon-lezion,עין הקורא 30,3.0,65.0,2.0,"900,000",13846.0,1970.0,2010.0,10.0,23.0
24,31/10/2010,rishon-lezion,בלקינד שמשון 38,8.0,200.0,,"2,494,000",12470.0,2000.0,2010.0,10.0,24.0
25,31/10/2010,rishon-lezion,וייז סטפן 12,3.5,73.0,4.0,"900,000",12328.0,1967.0,2010.0,10.0,25.0
26,31/10/2010,rishon-lezion,הרב נריה 9,2.5,41.0,3.0,"945,000",23048.0,2001.0,2010.0,10.0,26.0
27,31/10/2010,rishon-lezion,,8.0,200.0,,"2,494,000",12470.0,2000.0,2010.0,10.0,27.0
28,31/10/2010,rishon-lezion,עין הקורא 30,3.0,65.0,2.0,"900,000",13846.0,1970.0,2010.0,10.0,28.0
29,31/10/2010,rishon-lezion,,3.5,73.0,,"900,000",12328.0,1967.0,2010.0,10.0,29.0
30,30/9/2010,rishon-lezion,גרינבוים 7,3.0,78.0,3.0,"600,000",7692.0,1970.0,2010.0,9.0,30.0
31,29/9/2010,rishon-lezion,נחלת יהודה,4.0,100.0,1.0,"1,520,000",15200.0,2010.0,2010.0,9.0,31.0
32,29/9/2010,rishon-lezion,הדייגים 16,6.0,281.0,,"2,600,000",9252.0,2000.0,2010.0,9.0,32.0
33,28/9/2010,rishon-lezion,הנחשול 99,5.0,125.0,11.0,"1,979,210",15833.0,2010.0,2010.0,9.0,33.0
34,28/9/2010,rishon-lezion,תל חי 12,3.0,66.0,4.0,"805,000",12196.0,1900.0,2010.0,9.0,34.0
35,28/9/2010,rishon-lezion,השדה 45,4.0,91.0,1.0,"1,070,000",11758.0,1977.0,2010.0,9.0,35.0
36,28/9/2010,rishon-lezion,ז''בוטינסקי 11,3.0,64.0,4.0,"800,000",12500.0,1971.0,2010.0,9.0,36.0
37,28/9/2010,rishon-lezion,,4.0,100.0,5.0,"1,760,204",17602.0,2007.0,2010.0,9.0,37.0
38,27/9/2010,rishon-lezion,אנילביץ 27,2.0,35.0,2.0,"590,000",16857.0,1988.0,2010.0,9.0,38.0
39,27/9/2010,rishon-lezion,ויניק 25,5.5,120.0,1.0,"1,575,000",13125.0,1995.0,2010.0,9.0,39.0
40,31/8/2010,rishon-lezion,אחד העם 2,4.0,84.0,2.0,"1,212,122",14430.0,1995.0,2010.0,8.0,40.0
41,31/8/2010,rishon-lezion,החייל האלמוני 7,3.0,63.0,3.0,"750,000",11904.0,1977.0,2010.0,8.0,42.0
42,31/8/2010,rishon-lezion,עולי הגרדום 37,3.0,63.0,4.0,"1,100,000",17460.0,1980.0,2010.0,8.0,43.0
43,31/8/2010,rishon-lezion,,4.0,100.0,3.0,"1,341,342",13413.0,2010.0,2010.0,8.0,44.0
44,31/8/2010,rishon-lezion,,4.0,100.0,,"1,560,411",15604.0,2010.0,2010.0,8.0,45.0
45,31/8/2010,rishon-lezion,הרב נריה 10,3.0,72.0,5.0,"1,260,000",17500.0,1997.0,2010.0,8.0,46.0
46,31/8/2010,rishon-lezion,גלוסקין 21,4.0,86.0,2.0,"1,200,000",13953.0,1983.0,2010.0,8.0,47.0
47,30/8/2010,rishon-lezion,ארבל 5,4.0,100.0,1.0,"1,329,000",13290.0,1997.0,2010.0,8.0,48.0
48,30/8/2010,rishon-lezion,ביאליק,2.5,62.0,10.0,"1,032,000",16645.0,2011.0,2010.0,8.0,49.0
49,30/7/2010,rishon-lezion,בורג יוסף 99,5.0,125.0,5.0,"1,490,000",11920.0,2010.0,2010.0,7.0,50.0
50,30/7/2010,rishon-lezion,"רמב""ן 20",4.0,90.0,2.0,"1,370,000",15222.0,1999.0,2010.0,7.0,51.0
51,30/7/2010,rishon-lezion,בורג יוסף 99,5.0,125.0,5.0,"1,490,000",11920.0,2010.0,2010.0,7.0,52.0
52,30/7/2010,rishon-lezion,,5.0,125.0,,"1,490,000",11920.0,2010.0,2010.0,7.0,53.0
53,29/7/2010,rishon-lezion,בני חיל 15,8.0,345.0,,"4,000,000",11594.0,1900.0,2010.0,7.0,54.0
54,29/7/2010,rishon-lezion,לבונטין 19,4.0,103.0,5.0,"1,185,000",11504.0,1980.0,2010.0,7.0,56.0
55,29/7/2010,rishon-lezion,שדרות רחבעם זאבי,4.0,109.0,,"1,812,266",16626.0,2010.0,2010.0,7.0,57.0
56,29/7/2010,rishon-lezion,,4.0,109.0,,"1,812,266",16626.0,2010.0,2010.0,7.0,58.0
57,29/7/2010,rishon-lezion,הכורמים 5,5.0,104.0,3.0,"1,400,000",13461.0,1995.0,2010.0,7.0,59.0
58,30/6/2010,rishon-lezion,ויצמן 14,4.0,125.0,4.0,"1,725,000",13800.0,1998.0,2010.0,6.0,60.0
59,30/6/2010,rishon-lezion,אחד העם 25,3.0,69.0,2.0,"670,000",9710.0,1960.0,2010.0,6.0,61.0
60,30/6/2010,rishon-lezion,"תרמ""ב 13",4.0,100.0,17.0,"1,601,500",16015.0,2009.0,2010.0,6.0,62.0
61,30/6/2010,rishon-lezion,אלקבץ 9,5.0,108.0,,"1,670,000",15462.0,1995.0,2010.0,6.0,63.0
62,30/6/2010,rishon-lezion,מעגל השלום 9,4.0,90.0,5.0,"1,640,000",18222.0,1999.0,2010.0,6.0,64.0
63,30/6/2010,rishon-lezion,הרבי מלובביץ 16,3.0,65.0,2.0,"1,100,000",16923.0,1999.0,2010.0,6.0,65.0
64,30/6/2010,rishon-lezion,הרבי מלובביץ 26,5.0,117.0,,"1,800,000",15384.0,1999.0,2010.0,6.0,66.0
65,30/6/2010,rishon-lezion,גלוסקין 27,3.0,80.0,1.0,"820,000",10250.0,1980.0,2010.0,6.0,67.0
66,30/6/2010,rishon-lezion,התזמורת 2,3.0,80.0,8.0,"1,235,000",15437.0,2000.0,2010.0,6.0,68.0
67,30/6/2010,rishon-lezion,מעגל השלום 7,4.0,100.0,,"1,570,000",15700.0,1990.0,2010.0,6.0,69.0
68,31/5/2010,rishon-lezion,אלרואי 13,2.5,48.0,2.0,"585,000",12187.0,1975.0,2010.0,5.0,70.0
69,31/5/2010,rishon-lezion,אבן חן 2,5.5,140.0,7.0,"1,840,000",13142.0,2009.0,2010.0,5.0,71.0
70,31/5/2010,rishon-lezion,האחים סולימן 12,6.0,180.0,19.0,"2,513,000",13961.0,2010.0,2010.0,5.0,72.0
71,31/5/2010,rishon-lezion,התזמורת 4,4.0,83.0,11.0,"1,400,000",16867.0,1998.0,2010.0,5.0,73.0
72,31/5/2010,rishon-lezion,ז''בוטינסקי 66,3.5,75.0,5.0,"980,000",13066.0,1970.0,2010.0,5.0,74.0
73,31/5/2010,rishon-lezion,מעגל השלום 3,3.0,86.0,5.0,"1,360,000",15813.0,2000.0,2010.0,5.0,75.0
74,31/5/2010,rishon-lezion,חיל החימוש 1,4.0,126.0,2.0,"1,725,000",13690.0,2010.0,2010.0,5.0,76.0
75,31/5/2010,rishon-lezion,,6.0,180.0,,"2,513,000",13961.0,2010.0,2010.0,5.0,77.0
76,31/5/2010,rishon-lezion,כורש 7,5.0,125.0,,"2,000,000",16000.0,2010.0,2010.0,5.0,78.0
77,31/5/2010,rishon-lezion,זלמן שז''ר 30,4.0,126.0,,"1,725,000",13690.0,2010.0,2010.0,5.0,79.0
78,30/4/2010,rishon-lezion,הכרכום 5,3.5,78.0,5.0,"1,000,000",12820.0,2000.0,2010.0,4.0,80.0
79,30/4/2010,rishon-lezion,אברבנאל 37,4.0,93.0,2.0,"1,000,000",10752.0,1980.0,2010.0,4.0,81.0
80,30/4/2010,rishon-lezion,,4.0,109.0,2.0,"1,574,000",14440.0,2007.0,2010.0,4.0,82.0
81,29/4/2010,rishon-lezion,מבצע קדש 16,3.0,67.0,4.0,"700,000",10447.0,1973.0,2010.0,4.0,83.0
82,29/4/2010,rishon-lezion,יוחנן הסנדלר 10,4.0,96.0,9.0,"1,280,000",13333.0,2000.0,2010.0,4.0,84.0
83,29/4/2010,rishon-lezion,הרב נריה 9,2.5,41.0,5.0,"940,000",22926.0,2002.0,2010.0,4.0,85.0
84,29/4/2010,rishon-lezion,קלאוזנר יוסף 5,3.0,60.0,3.0,"740,000",12333.0,1980.0,2010.0,4.0,86.0
85,29/4/2010,rishon-lezion,עליזה בגין 8,5.0,125.0,6.0,"1,935,000",15480.0,2004.0,2010.0,4.0,87.0
86,29/4/2010,rishon-lezion,,5.0,125.0,3.0,"1,885,660",15085.0,2010.0,2010.0,4.0,88.0
87,29/4/2010,rishon-lezion,כלניות,4.0,100.0,4.0,"1,273,900",12739.0,2011.0,2010.0,4.0,89.0
88,31/3/2010,rishon-lezion,שוחט מניה 9,2.5,54.0,3.0,"770,000",14259.0,1960.0,2010.0,3.0,90.0
89,31/3/2010,rishon-lezion,הקוקיה 9,4.0,108.0,5.0,"1,200,000",11111.0,1996.0,2010.0,3.0,91.0
90,31/3/2010,rishon-lezion,הכסיף 2,7.0,333.0,,"3,050,000",9159.0,1991.0,2010.0,3.0,92.0
91,31/3/2010,rishon-lezion,"ביל""ו 22",3.0,81.0,7.0,"751,049",9272.0,2010.0,2010.0,3.0,93.0
92,31/3/2010,rishon-lezion,רמבם 27,5.0,125.0,2.0,"1,440,000",11520.0,2010.0,2010.0,3.0,94.0
93,30/3/2010,rishon-lezion,,4.0,100.0,11.0,"1,438,866",14388.0,2007.0,2010.0,3.0,95.0
94,28/3/2010,rishon-lezion,קפלנסקי 32,3.0,61.0,1.0,"870,870",14276.0,2000.0,2010.0,3.0,98.0
95,28/3/2010,rishon-lezion,דרור 14,2.0,49.0,,"720,000",14693.0,1985.0,2010.0,3.0,99.0
96,28/2/2010,rishon-lezion,חיל החימוש 99,4.0,126.0,6.0,"1,750,000",13888.0,2010.0,2010.0,2.0,100.0
97,28/2/2010,rishon-lezion,בית לחם 1,4.0,93.0,2.0,"1,040,000",11182.0,1984.0,2010.0,2.0,101.0
98,28/2/2010,rishon-lezion,,4.0,100.0,,"1,316,700",13167.0,2010.0,2010.0,2.0,102.0
99,28/2/2010,rishon-lezion,,4.0,100.0,,"1,303,462",13034.0,2010.0,2010.0,2.0,103.0
100,28/2/2010,rishon-lezion,נחלת יהודה 56,5.0,120.0,,"1,810,000",15083.0,2009.0,2010.0,2.0,104.0
101,28/2/2010,rishon-lezion,נוה ציון 11,6.0,245.0,,"2,400,000",9795.0,2009.0,2010.0,2.0,105.0
102,26/2/2010,rishon-lezion,דן 11,4.0,85.0,2.0,"1,280,000",15058.0,1990.0,2010.0,2.0,106.0
103,26/2/2010,rishon-lezion,שדרות הציונות 6,5.0,125.0,3.0,"1,715,000",13720.0,2010.0,2010.0,2.0,107.0
104,26/2/2010,rishon-lezion,צ''לנוב 6,3.0,62.0,2.0,"925,000",14919.0,1966.0,2010.0,2.0,108.0
105,26/2/2010,rishon-lezion,שזר 19,4.0,90.0,1.0,"985,000",10944.0,1982.0,2010.0,2.0,109.0
106,31/1/2010,rishon-lezion,"ריב""ל 10",3.0,80.0,2.0,"1,050,000",13125.0,1998.0,2010.0,1.0,110.0
107,31/1/2010,rishon-lezion,"ביל""ו 19",4.0,77.0,1.0,"930,000",12077.0,1986.0,2010.0,1.0,111.0
108,31/1/2010,rishon-lezion,גנוסר 25,4.0,93.0,1.0,"1,300,000",13978.0,1992.0,2010.0,1.0,112.0
109,31/1/2010,rishon-lezion,,5.0,128.0,3.0,"1,590,000",12421.0,2010.0,2010.0,1.0,113.0
110,31/1/2010,rishon-lezion,,4.0,100.0,,"1,221,222",12212.0,2012.0,2010.0,1.0,114.0
111,31/1/2010,rishon-lezion,לוין אשר 10,3.0,66.0,2.0,"910,000",13787.0,1985.0,2010.0,1.0,115.0
112,31/1/2010,rishon-lezion,שפטל אריה 12,4.0,99.0,2.0,"1,110,000",11212.0,1986.0,2010.0,1.0,116.0
113,31/1/2010,rishon-lezion,מאירוביץ 6,2.5,75.0,3.0,"832,000",11093.0,1975.0,2010.0,1.0,117.0
114,31/1/2010,rishon-lezion,שדרות רחבעם זאבי,5.0,125.0,,"1,850,000",14800.0,2007.0,2010.0,1.0,118.0
115,31/1/2010,rishon-lezion,,5.0,125.0,11.0,"1,850,000",14800.0,2007.0,2010.0,1.0,119.0
116,30/12/2011,rishon-lezion,,6.0,171.0,,"2,111,200",12346.0,2012.0,2011.0,12.0,120.0
117,30/12/2011,rishon-lezion,,6.0,171.0,,"2,111,200",12346.0,2012.0,2011.0,12.0,121.0
118,30/12/2011,rishon-lezion,,6.0,171.0,,"2,111,200",12346.0,2012.0,2011.0,12.0,122.0
119,29/12/2011,rishon-lezion,ענבר 3,6.0,160.0,,"2,200,000",13750.0,1993.0,2011.0,12.0,123.0
120,29/12/2011,rishon-lezion,אייזנבנד 7,3.5,78.0,2.0,"1,000,000",12820.0,1980.0,2011.0,12.0,124.0
121,29/12/2011,rishon-lezion,,5.5,145.0,3.0,"1,886,260",13008.0,2011.0,2011.0,12.0,125.0
122,29/12/2011,rishon-lezion,דוידזון 1,5.0,135.0,6.0,"1,100,000",8148.0,2012.0,2011.0,12.0,126.0
123,29/12/2011,rishon-lezion,ז''בוטינסקי 46,2.0,45.0,1.0,"379,310",8429.0,2011.0,2011.0,12.0,127.0
124,29/12/2011,rishon-lezion,דוידזון 1,3.0,90.0,6.0,"1,150,000",12777.0,2011.0,2011.0,12.0,128.0
125,29/12/2011,rishon-lezion,ז''בוטינסקי 46,2.0,45.0,1.0,"379,310",8429.0,2011.0,2011.0,12.0,129.0
126,30/11/2011,rishon-lezion,הפסנתר 7,3.0,66.0,3.0,"1,170,000",17727.0,1996.0,2011.0,11.0,130.0
127,30/11/2011,rishon-lezion,אלרואי 14,3.0,51.0,3.0,"670,000",13137.0,1972.0,2011.0,11.0,131.0
128,30/11/2011,rishon-lezion,ביאליק 11,2.0,49.0,1.0,"400,000",8163.0,1980.0,2011.0,11.0,132.0
129,30/11/2011,rishon-lezion,התזמורת 6,4.0,82.0,5.0,"1,480,000",18048.0,1997.0,2011.0,11.0,133.0
130,30/11/2011,rishon-lezion,הזהבית 13,4.0,85.0,,"1,580,000",18588.0,1991.0,2011.0,11.0,134.0
131,30/11/2011,rishon-lezion,,4.0,85.0,,"1,580,000",18588.0,1991.0,2011.0,11.0,135.0
132,30/11/2011,rishon-lezion,אלרואי 14,3.0,51.0,3.0,"670,000",13137.0,1972.0,2011.0,11.0,136.0
133,30/11/2011,rishon-lezion,המרגנית 17,4.0,85.0,,"1,580,000",18588.0,1991.0,2011.0,11.0,137.0
134,30/11/2011,rishon-lezion,,3.0,51.0,,"670,000",13137.0,1972.0,2011.0,11.0,138.0
135,30/11/2011,rishon-lezion,ביאליק 11,2.0,49.0,1.0,"400,000",8163.0,1980.0,2011.0,11.0,139.0
136,31/10/2011,rishon-lezion,סוקולוב 13,3.0,65.0,1.0,"1,021,126",15709.0,1970.0,2011.0,10.0,140.0
137,31/10/2011,rishon-lezion,עולי הגרדום 12,3.0,81.0,2.0,"895,000",11049.0,1960.0,2011.0,10.0,141.0
138,31/10/2011,rishon-lezion,המעיין 11,4.0,100.0,3.0,"1,265,000",12650.0,1985.0,2011.0,10.0,142.0
139,31/10/2011,rishon-lezion,נהריים 16,4.0,100.0,15.0,"1,358,300",13583.0,2011.0,2011.0,10.0,143.0
140,31/10/2011,rishon-lezion,,4.0,100.0,,"1,265,000",12650.0,1985.0,2011.0,10.0,144.0
141,31/10/2011,rishon-lezion,סמילנסקי 5,3.0,65.0,1.0,"1,021,126",15709.0,1970.0,2011.0,10.0,145.0
142,31/10/2011,rishon-lezion,,3.0,65.0,,"1,021,126",15709.0,1970.0,2011.0,10.0,146.0
143,31/10/2011,rishon-lezion,המעין 11,4.0,100.0,3.0,"1,265,000",12650.0,1985.0,2011.0,10.0,147.0
144,31/10/2011,rishon-lezion,,3.0,81.0,,"895,000",11049.0,1960.0,2011.0,10.0,148.0
145,31/10/2011,rishon-lezion,,4.0,100.0,15.0,"1,358,300",13583.0,2011.0,2011.0,10.0,149.0
146,27/9/2011,rishon-lezion,הנחשול,5.0,125.0,8.0,"1,944,465",15555.0,2012.0,2011.0,9.0,150.0
147,27/9/2011,rishon-lezion,הנחשול 99,5.0,125.0,9.0,"2,069,605",16556.0,2011.0,2011.0,9.0,151.0
148,27/9/2011,rishon-lezion,השדה 6,3.5,72.0,4.0,"1,200,000",16666.0,1970.0,2011.0,9.0,152.0
149,27/9/2011,rishon-lezion,,5.0,125.0,5.0,"1,825,429",14603.0,2011.0,2011.0,9.0,153.0
150,27/9/2011,rishon-lezion,דוידזון 3,3.5,81.0,4.0,"800,000",9876.0,1970.0,2011.0,9.0,154.0
151,27/9/2011,rishon-lezion,"רמב""ן 17",4.0,90.0,2.0,"1,435,000",15944.0,2003.0,2011.0,9.0,155.0
152,27/9/2011,rishon-lezion,,5.5,135.0,13.0,"2,274,607",16848.0,2011.0,2011.0,9.0,156.0
153,27/9/2011,rishon-lezion,הגלים 46,3.5,77.0,5.0,"1,200,000",15584.0,1996.0,2011.0,9.0,157.0
154,27/9/2011,rishon-lezion,קפלנסקי 27,3.0,61.0,2.0,"1,095,000",17950.0,1970.0,2011.0,9.0,158.0
155,27/9/2011,rishon-lezion,,5.0,125.0,,"1,994,104",15952.0,2011.0,2011.0,9.0,159.0
156,31/8/2011,rishon-lezion,נהריים 16,4.0,100.0,22.0,"1,330,300",13303.0,2011.0,2011.0,8.0,160.0
157,31/8/2011,rishon-lezion,המשוררת רחל 82,8.0,230.0,,"3,450,000",15000.0,1997.0,2011.0,8.0,161.0
158,31/8/2011,rishon-lezion,הנוער הלאומי 1,5.0,210.0,,"5,540,000",26380.0,2002.0,2011.0,8.0,162.0
159,31/8/2011,rishon-lezion,הרב נריה 12,4.0,82.0,2.0,"1,490,000",18170.0,2000.0,2011.0,8.0,163.0
160,31/8/2011,rishon-lezion,טביב 57,3.5,80.0,1.0,"1,120,000",14000.0,1970.0,2011.0,8.0,164.0
161,31/8/2011,rishon-lezion,"צ""ג בנות 37",3.0,80.0,2.0,"980,000",12250.0,1980.0,2011.0,8.0,165.0
162,31/8/2011,rishon-lezion,,5.0,127.0,10.0,"2,150,000",16929.0,2011.0,2011.0,8.0,166.0
163,31/8/2011,rishon-lezion,,5.0,125.0,7.0,"1,750,875",14007.0,2011.0,2011.0,8.0,167.0
164,31/8/2011,rishon-lezion,קדוש השם 15,3.5,80.0,3.0,"1,100,000",13750.0,1984.0,2011.0,8.0,168.0
165,31/8/2011,rishon-lezion,צג בנות 73,3.0,80.0,2.0,"980,000",12250.0,1980.0,2011.0,8.0,169.0
166,31/7/2011,rishon-lezion,השומר 10,3.0,62.0,2.0,"985,000",15887.0,1985.0,2011.0,7.0,170.0
167,31/7/2011,rishon-lezion,בית לחם 3,3.5,72.0,4.0,"1,020,000",14166.0,2000.0,2011.0,7.0,171.0
168,31/7/2011,rishon-lezion,רמז 18,3.0,68.0,3.0,"1,000,010",14706.0,1993.0,2011.0,7.0,172.0
169,31/7/2011,rishon-lezion,דוידזון 4,5.0,116.0,4.0,"1,097,000",9456.0,1984.0,2011.0,7.0,173.0
170,31/7/2011,rishon-lezion,מעגל השלום 15,4.0,87.0,9.0,"1,850,000",21264.0,2001.0,2011.0,7.0,174.0
171,31/7/2011,rishon-lezion,"אח""י להב 5",4.0,80.0,13.0,"1,900,000",23750.0,2009.0,2011.0,7.0,175.0
172,31/7/2011,rishon-lezion,קאפח 5,4.0,93.0,8.0,"1,430,000",15376.0,1998.0,2011.0,7.0,176.0
173,31/7/2011,rishon-lezion,,5.5,133.0,5.0,"2,187,410",16446.0,2011.0,2011.0,7.0,177.0
174,31/7/2011,rishon-lezion,מבצע נחשון 4,4.0,89.0,3.0,"1,500,000",16853.0,1999.0,2011.0,7.0,178.0
175,31/7/2011,rishon-lezion,משמר הירדן 18,6.5,153.0,3.0,"1,520,000",9934.0,1995.0,2011.0,7.0,179.0
176,30/6/2011,rishon-lezion,,5.5,135.0,4.0,"2,136,956",15829.0,2011.0,2011.0,6.0,180.0
177,30/6/2011,rishon-lezion,המורן 14,3.0,65.0,1.0,"1,090,000",16769.0,1990.0,2011.0,6.0,181.0
178,30/6/2011,rishon-lezion,התוף 9,2.5,44.0,7.0,"1,050,000",23863.0,2000.0,2011.0,6.0,182.0
179,30/6/2011,rishon-lezion,תל חי 7,3.0,79.0,3.0,"1,012,500",12816.0,1975.0,2011.0,6.0,183.0
180,30/6/2011,rishon-lezion,הירמוך 13,3.0,65.0,4.0,"700,000",10769.0,1974.0,2011.0,6.0,184.0
181,30/6/2011,rishon-lezion,הנחשול 99,4.0,100.0,,"1,533,375",15333.0,2011.0,2011.0,6.0,185.0
182,30/6/2011,rishon-lezion,הגדוד העברי 19,4.0,103.0,1.0,"1,300,000",12621.0,2012.0,2011.0,6.0,186.0
183,29/6/2011,rishon-lezion,חיל התותחנים 26,5.0,125.0,9.0,"2,080,000",16640.0,2005.0,2011.0,6.0,187.0
184,29/6/2011,rishon-lezion,השדה 14,4.5,106.0,3.0,"1,200,000",11320.0,1978.0,2011.0,6.0,188.0
185,29/6/2011,rishon-lezion,אופירה 32,6.0,215.0,,"2,000,000",9302.0,1999.0,2011.0,6.0,189.0
186,31/5/2011,rishon-lezion,הרצל 114,2.0,41.0,2.0,"725,000",17682.0,1980.0,2011.0,5.0,190.0
187,31/5/2011,rishon-lezion,עולי הגרדום 61,3.0,64.0,3.0,"1,110,000",17343.0,1978.0,2011.0,5.0,191.0
188,31/5/2011,rishon-lezion,חיל השריון 1,6.5,156.0,,"2,800,000",17948.0,1993.0,2011.0,5.0,192.0
189,31/5/2011,rishon-lezion,הרותם 17,3.0,62.0,1.0,"1,000,000",16129.0,1980.0,2011.0,5.0,193.0
190,31/5/2011,rishon-lezion,שדה נחום 3,3.0,68.0,3.0,"1,230,000",18088.0,1993.0,2011.0,5.0,194.0
191,31/5/2011,rishon-lezion,שפטל אריה 15,4.0,75.0,1.0,"1,210,000",16133.0,1982.0,2011.0,5.0,195.0
192,31/5/2011,rishon-lezion,אייזנבנד 33,3.5,79.0,2.0,"1,000,000",12658.0,1980.0,2011.0,5.0,196.0
193,31/5/2011,rishon-lezion,קאפח 3,3.0,71.0,2.0,"1,250,000",17605.0,1996.0,2011.0,5.0,197.0
194,31/5/2011,rishon-lezion,,6.5,156.0,,"2,800,000",17948.0,1993.0,2011.0,5.0,198.0
195,31/5/2011,rishon-lezion,חיל השריון 1,6.5,156.0,,"2,800,000",17948.0,1993.0,2011.0,5.0,199.0
196,29/4/2011,rishon-lezion,,5.0,120.0,,"1,846,763",15389.0,2010.0,2011.0,4.0,200.0
197,29/4/2011,rishon-lezion,,5.0,120.0,,"1,846,763",15389.0,2010.0,2011.0,4.0,201.0
198,29/4/2011,rishon-lezion,,5.0,120.0,,"1,846,763",15389.0,2010.0,2011.0,4.0,202.0
199,28/4/2011,rishon-lezion,ראובן 7,2.5,52.0,1.0,"840,000",16153.0,1975.0,2011.0,4.0,203.0
200,28/4/2011,rishon-lezion,לובמן חביב 8,4.0,94.0,1.0,"1,200,000",12765.0,1980.0,2011.0,4.0,204.0
201,28/4/2011,rishon-lezion,נהריים 2,4.0,100.0,21.0,"1,356,500",13565.0,2013.0,2011.0,4.0,205.0
202,28/4/2011,rishon-lezion,נהריים 99,4.0,100.0,22.0,"1,333,300",13333.0,2010.0,2011.0,4.0,206.0
203,28/4/2011,rishon-lezion,,5.0,122.0,6.0,"1,875,059",15369.0,2010.0,2011.0,4.0,207.0
204,28/4/2011,rishon-lezion,סנש חנה 14,4.0,93.0,5.0,"980,000",10537.0,2010.0,2011.0,4.0,208.0
205,28/4/2011,rishon-lezion,הרצל 126,3.0,66.0,1.0,"1,010,000",15303.0,1975.0,2011.0,4.0,209.0
206,31/3/2011,rishon-lezion,גולדה מאיר 13,6.0,145.0,25.0,"3,734,610",25755.0,2010.0,2011.0,3.0,210.0
207,31/3/2011,rishon-lezion,אברבנאל 18,4.0,98.0,1.0,"1,075,000",10969.0,1987.0,2011.0,3.0,211.0
208,31/3/2011,rishon-lezion,הנגב 6,6.0,250.0,,"4,600,000",18400.0,1988.0,2011.0,3.0,212.0
209,31/3/2011,rishon-lezion,שדה נחום 11,4.0,95.0,4.0,"1,500,000",15789.0,1990.0,2011.0,3.0,213.0
210,31/3/2011,rishon-lezion,היקב 9,4.0,81.0,3.0,"1,410,000",17407.0,2000.0,2011.0,3.0,214.0
211,31/3/2011,rishon-lezion,ישראל גלילי 7,5.5,135.0,20.0,"2,175,865",16117.0,2012.0,2011.0,3.0,215.0
212,31/3/2011,rishon-lezion,ישראל גלילי 7,5.5,135.0,13.0,"2,170,940",16081.0,2012.0,2011.0,3.0,216.0
