,Date,City,Street,Rooms,Surface,Floor,Price,PricePerSq,BuildYear,DealYear,DealMonth,Unnamed: 0
57,28/11/2010,rishon-lezion,,3.5,85.0,,"960,000",11294.0,1962.0,2010.0,11.0,58.0
58,28/11/2010,rishon-lezion,,4.0,87.0,,"1,210,000",13908.0,1980.0,2010.0,11.0,59.0
59,31/10/2010,rishon-lezion,התזמורת 10,4.0,83.0,7.0,"1,380,000",16626.0,1998.0,2010.0,10.0,60.0
60,31/10/2010,rishon-lezion,טרומפלדור 8,3.0,88.0,2.0,"1,285,000",14602.0,2010.0,2010.0,10.0,61.0
61,31/10/2010,rishon-lezion,אלקבץ 13,3.0,65.0,3.0,"1,110,000",17076.0,2004.0,2010.0,10.0,62.0
62,31/10/2010,rishon-lezion,עין הקורא 30,3.0,65.0,2.0,"900,000",13846.0,1970.0,2010.0,10.0,63.0
63,31/10/2010,rishon-lezion,בלקינד שמשון 38,8.0,200.0,,"2,494,000",12470.0,2000.0,2010.0,10.0,64.0
64,31/10/2010,rishon-lezion,וייז סטפן 12,3.5,73.0,4.0,"900,000",12328.0,1967.0,2010.0,10.0,65.0
65,31/10/2010,rishon-lezion,הרב נריה 9,2.5,41.0,3.0,"945,000",23048.0,2001.0,2010.0,10.0,66.0
66,31/10/2010,rishon-lezion,,8.0,200.0,,"2,494,000",12470.0,2000.0,2010.0,10.0,67.0
67,31/10/2010,rishon-lezion,עין הקורא 30,3.0,65.0,2.0,"900,000",13846.0,1970.0,2010.0,10.0,68.0
68,31/10/2010,rishon-lezion,,3.5,73.0,,"900,000",12328.0,1967.0,2010.0,10.0,69.0
69,31/10/2010,rishon-lezion,טרומפלדור 8,3.0,88.0,2.0,"1,285,000",14602.0,2010.0,2010.0,10.0,70.0
70,31/10/2010,rishon-lezion,וייז סטפן 12,3.5,73.0,4.0,"900,000",12328.0,1967.0,2010.0,10.0,71.0
71,31/10/2010,rishon-lezion,,3.0,65.0,,"900,000",13846.0,1970.0,2010.0,10.0,72.0
72,31/10/2010,rishon-lezion,שיבת ציון 38,8.0,200.0,,"2,494,000",12470.0,2000.0,2010.0,10.0,73.0
73,31/10/2010,rishon-lezion,,3.0,88.0,,"1,285,000",14602.0,2010.0,2010.0,10.0,74.0
74,29/10/2010,rishon-lezion,ז''בוטינסקי 9,3.0,54.0,2.0,"750,000",13888.0,1973.0,2010.0,10.0,75.0
75,28/10/2010,rishon-lezion,אחיעזר 4,3.0,68.0,2.0,"875,000",12867.0,1900.0,2010.0,10.0,76.0
76,28/10/2010,rishon-lezion,"ריב""ל 14",5.0,105.0,9.0,"1,600,000",15238.0,2000.0,2010.0,10.0,77.0
77,28/10/2010,rishon-lezion,מרגולין 19,3.0,63.0,2.0,"735,000",11666.0,1972.0,2010.0,10.0,78.0
78,28/10/2010,rishon-lezion,,5.0,125.0,1.0,"1,530,209",12241.0,2010.0,2010.0,10.0,79.0
79,28/10/2010,rishon-lezion,המגילה 31,4.0,225.0,,"2,400,000",10666.0,1900.0,2010.0,10.0,80.0
80,28/10/2010,rishon-lezion,ארבל 11,6.0,178.0,,"2,525,000",14185.0,1900.0,2010.0,10.0,81.0
81,28/10/2010,rishon-lezion,,4.0,100.0,1.0,"1,382,981",13829.0,2010.0,2010.0,10.0,82.0
82,28/10/2010,rishon-lezion,"חב""ד 40",3.5,75.0,2.0,"836,000",11146.0,1900.0,2010.0,10.0,83.0
83,28/10/2010,rishon-lezion,חיל ההנדסה 17,3.5,77.0,3.0,"910,000",11818.0,2005.0,2010.0,10.0,84.0
84,28/10/2010,rishon-lezion,,3.5,77.0,,"910,000",11818.0,2005.0,2010.0,10.0,85.0
85,27/10/2010,rishon-lezion,ויצברד 9,2.0,55.0,3.0,"792,000",14400.0,1975.0,2010.0,10.0,86.0
86,27/10/2010,rishon-lezion,הסמדר 14,4.0,107.0,1.0,"1,700,000",15887.0,1995.0,2010.0,10.0,87.0
87,27/10/2010,rishon-lezion,אסא 3,3.5,60.0,2.0,"840,000",14000.0,1969.0,2010.0,10.0,88.0
88,27/10/2010,rishon-lezion,הגדוד העברי 71,4.5,87.0,2.0,"1,100,000",12643.0,2000.0,2010.0,10.0,89.0
89,30/9/2010,rishon-lezion,גרינבוים 7,3.0,78.0,3.0,"600,000",7692.0,1970.0,2010.0,9.0,90.0
90,29/9/2010,rishon-lezion,נחלת יהודה,4.0,100.0,1.0,"1,520,000",15200.0,2010.0,2010.0,9.0,91.0
91,29/9/2010,rishon-lezion,הדייגים 16,6.0,281.0,,"2,600,000",9252.0,2000.0,2010.0,9.0,92.0
92,28/9/2010,rishon-lezion,הנחשול 99,5.0,125.0,11.0,"1,979,210",15833.0,2010.0,2010.0,9.0,93.0
93,28/9/2010,rishon-lezion,תל חי 12,3.0,66.0,4.0,"805,000",12196.0,1900.0,2010.0,9.0,94.0
94,28/9/2010,rishon-lezion,השדה 45,4.0,91.0,1.0,"1,070,000",11758.0,1977.0,2010.0,9.0,95.0
95,28/9/2010,rishon-lezion,ז''בוטינסקי 11,3.0,64.0,4.0,"800,000",12500.0,1971.0,2010.0,9.0,96.0
96,28/9/2010,rishon-lezion,,4.0,100.0,5.0,"1,760,204",17602.0,2007.0,2010.0,9.0,97.0
97,27/9/2010,rishon-lezion,אנילביץ 27,2.0,35.0,2.0,"590,000",16857.0,1988.0,2010.0,9.0,98.0
98,27/9/2010,rishon-lezion,ויניק 25,5.5,120.0,1.0,"1,575,000",13125.0,1995.0,2010.0,9.0,99.0
99,27/9/2010,rishon-lezion,,5.0,125.0,9.0,"2,500,000",20000.0,2010.0,2010.0,9.0,100.0
100,27/9/2010,rishon-lezion,"ראשון לציון,שד",5.0,125.0,4.0,"1,580,000",12640.0,2012.0,2010.0,9.0,101.0
101,27/9/2010,rishon-lezion,,5.0,125.0,,"2,500,000",20000.0,2010.0,2010.0,9.0,102.0
102,27/9/2010,rishon-lezion,,4.0,100.0,10.0,"1,722,026",17220.0,2007.0,2010.0,9.0,103.0
103,27/9/2010,rishon-lezion,,4.0,107.0,7.0,"1,651,628",15435.0,2010.0,2010.0,9.0,104.0
104,27/9/2010,rishon-lezion,,5.0,125.0,,"1,580,000",12640.0,2012.0,2010.0,9.0,105.0
105,27/9/2010,rishon-lezion,הכובש 21,2.0,56.0,3.0,"810,000",14464.0,1990.0,2010.0,9.0,106.0
106,27/9/2010,rishon-lezion,,5.0,125.0,9.0,"2,500,000",20000.0,2010.0,2010.0,9.0,107.0
107,27/9/2010,rishon-lezion,אנילביץ 27,2.0,35.0,2.0,"590,000",16857.0,1988.0,2010.0,9.0,108.0
108,27/9/2010,rishon-lezion,,2.0,35.0,,"590,000",16857.0,1988.0,2010.0,9.0,109.0
109,26/9/2010,rishon-lezion,,4.0,100.0,2.0,"1,550,000",15500.0,2010.0,2010.0,9.0,110.0
110,26/9/2010,rishon-lezion,נחלת יהודה,4.0,115.0,1.0,"1,570,841",13659.0,2012.0,2010.0,9.0,111.0
111,26/9/2010,rishon-lezion,,4.0,100.0,,"1,550,000",15500.0,2010.0,2010.0,9.0,112.0
112,26/9/2010,rishon-lezion,נחלת יהודה,4.0,115.0,1.0,"1,570,841",13659.0,2012.0,2010.0,9.0,113.0
113,26/9/2010,rishon-lezion,,4.0,115.0,,"1,570,841",13659.0,2012.0,2010.0,9.0,114.0
114,26/9/2010,rishon-lezion,,4.0,100.0,2.0,"1,550,000",15500.0,2010.0,2010.0,9.0,115.0
115,22/9/2010,rishon-lezion,כצנלסון 18,4.0,99.0,3.0,"1,550,000",15656.0,2008.0,2010.0,9.0,116.0
116,22/9/2010,rishon-lezion,גנוסר 35,4.0,84.0,3.0,"1,300,000",15476.0,1980.0,2010.0,9.0,117.0
117,22/9/2010,rishon-lezion,פופל מרדכי 14,4.0,98.0,6.0,"1,045,000",10663.0,1980.0,2010.0,9.0,118.0
118,22/9/2010,rishon-lezion,התורמוס 9,5.0,98.0,1.0,"1,260,000",12857.0,1991.0,2010.0,9.0,119.0
119,31/8/2010,rishon-lezion,אחד העם 2,4.0,84.0,2.0,"1,212,122",14430.0,1995.0,2010.0,8.0,120.0
120,31/8/2010,rishon-lezion,החייל האלמוני 7,3.0,63.0,3.0,"750,000",11904.0,1977.0,2010.0,8.0,122.0
121,31/8/2010,rishon-lezion,עולי הגרדום 37,3.0,63.0,4.0,"1,100,000",17460.0,1980.0,2010.0,8.0,123.0
122,31/8/2010,rishon-lezion,,4.0,100.0,3.0,"1,341,342",13413.0,2010.0,2010.0,8.0,124.0
123,31/8/2010,rishon-lezion,,4.0,100.0,,"1,560,411",15604.0,2010.0,2010.0,8.0,125.0
124,31/8/2010,rishon-lezion,הרב נריה 10,3.0,72.0,5.0,"1,260,000",17500.0,1997.0,2010.0,8.0,126.0
125,31/8/2010,rishon-lezion,גלוסקין 21,4.0,86.0,2.0,"1,200,000",13953.0,1983.0,2010.0,8.0,127.0
126,30/8/2010,rishon-lezion,ארבל 5,4.0,100.0,1.0,"1,329,000",13290.0,1997.0,2010.0,8.0,128.0
127,30/8/2010,rishon-lezion,ביאליק,2.5,62.0,10.0,"1,032,000",16645.0,2011.0,2010.0,8.0,129.0
128,30/8/2010,rishon-lezion,הרצל 98,2.5,65.0,3.0,"630,000",9692.0,1960.0,2010.0,8.0,130.0
129,30/8/2010,rishon-lezion,הצופים 16,3.0,84.0,5.0,"1,240,000",14761.0,2005.0,2010.0,8.0,131.0
130,30/8/2010,rishon-lezion,יהודה הלוי 53,2.5,50.0,2.0,"700,000",14000.0,2000.0,2010.0,8.0,133.0
131,30/8/2010,rishon-lezion,הנחשול 86,3.0,80.0,3.0,"1,438,375",17979.0,2010.0,2010.0,8.0,134.0
132,30/8/2010,rishon-lezion,מעגל השלום 29,4.0,100.0,14.0,"1,750,000",17500.0,1995.0,2010.0,8.0,135.0
133,30/8/2010,rishon-lezion,שמריהו לוין 21,4.5,106.0,3.0,"1,275,000",12028.0,2000.0,2010.0,8.0,136.0
134,30/8/2010,rishon-lezion,ברניצקי נתן 33,4.0,90.0,1.0,"1,045,000",11611.0,1980.0,2010.0,8.0,137.0
135,30/8/2010,rishon-lezion,חיל הצנחנים 10,4.0,91.0,1.0,"1,090,000",11978.0,2000.0,2010.0,8.0,138.0
136,30/8/2010,rishon-lezion,גולומב 3,4.0,230.0,,"2,102,320",9140.0,2010.0,2010.0,8.0,139.0
137,30/8/2010,rishon-lezion,הפרדס הראשון 3,5.0,126.0,3.0,"1,780,000",14126.0,1995.0,2010.0,8.0,140.0
138,30/8/2010,rishon-lezion,טרכטנברג 4,3.0,70.0,4.0,"798,000",11400.0,1900.0,2010.0,8.0,141.0
139,30/8/2010,rishon-lezion,,3.0,84.0,,"1,240,000",14761.0,2005.0,2010.0,8.0,142.0
140,30/8/2010,rishon-lezion,,4.0,230.0,,"2,102,320",9140.0,2010.0,2010.0,8.0,143.0
141,30/8/2010,rishon-lezion,,3.0,70.0,,"798,000",11400.0,1900.0,2010.0,8.0,144.0
142,30/8/2010,rishon-lezion,,2.5,62.0,,"1,032,000",16645.0,2011.0,2010.0,8.0,145.0
143,30/8/2010,rishon-lezion,הרצל 98,2.5,65.0,3.0,"630,000",9692.0,1960.0,2010.0,8.0,146.0
144,30/8/2010,rishon-lezion,,4.5,106.0,,"1,275,000",12028.0,2000.0,2010.0,8.0,147.0
145,30/8/2010,rishon-lezion,,4.0,91.0,,"1,090,000",11978.0,2000.0,2010.0,8.0,149.0
146,30/7/2010,rishon-lezion,בורג יוסף 99,5.0,125.0,5.0,"1,490,000",11920.0,2010.0,2010.0,7.0,150.0
147,30/7/2010,rishon-lezion,"רמב""ן 20",4.0,90.0,2.0,"1,370,000",15222.0,1999.0,2010.0,7.0,151.0
148,30/7/2010,rishon-lezion,בורג יוסף 99,5.0,125.0,5.0,"1,490,000",11920.0,2010.0,2010.0,7.0,152.0
149,30/7/2010,rishon-lezion,,5.0,125.0,,"1,490,000",11920.0,2010.0,2010.0,7.0,153.0
150,29/7/2010,rishon-lezion,בני חיל 15,8.0,345.0,,"4,000,000",11594.0,1900.0,2010.0,7.0,154.0
151,29/7/2010,rishon-lezion,לבונטין 19,4.0,103.0,5.0,"1,185,000",11504.0,1980.0,2010.0,7.0,156.0
152,29/7/2010,rishon-lezion,שדרות רחבעם זאבי,4.0,109.0,,"1,812,266",16626.0,2010.0,2010.0,7.0,157.0
153,29/7/2010,rishon-lezion,,4.0,109.0,,"1,812,266",16626.0,2010.0,2010.0,7.0,158.0
154,29/7/2010,rishon-lezion,הכורמים 5,5.0,104.0,3.0,"1,400,000",13461.0,1995.0,2010.0,7.0,159.0
155,29/7/2010,rishon-lezion,הירשפלד 27,3.0,67.0,4.0,"950,000",14179.0,1975.0,2010.0,7.0,160.0
156,29/7/2010,rishon-lezion,,3.0,67.0,,"950,000",14179.0,1975.0,2010.0,7.0,161.0
157,29/7/2010,rishon-lezion,,4.0,109.0,,"1,812,266",16626.0,2010.0,2010.0,7.0,164.0
158,29/7/2010,rishon-lezion,לבונטין 19,4.0,103.0,5.0,"1,185,000",11504.0,1980.0,2010.0,7.0,165.0
159,29/7/2010,rishon-lezion,,4.0,103.0,,"1,185,000",11504.0,1980.0,2010.0,7.0,166.0
160,29/7/2010,rishon-lezion,הירשפלד 27,3.0,67.0,4.0,"950,000",14179.0,1975.0,2010.0,7.0,167.0
161,29/7/2010,rishon-lezion,,5.0,104.0,,"1,400,000",13461.0,1995.0,2010.0,7.0,168.0
162,29/7/2010,rishon-lezion,הכורמים 5,5.0,104.0,3.0,"1,400,000",13461.0,1995.0,2010.0,7.0,169.0
163,28/7/2010,rishon-lezion,גלוסקין 8,4.0,100.0,4.0,"925,000",9250.0,1970.0,2010.0,7.0,170.0
164,28/7/2010,rishon-lezion,הירשפלד 35,3.0,59.0,1.0,"890,000",15084.0,1980.0,2010.0,7.0,171.0
165,28/7/2010,rishon-lezion,נהריים 99,4.0,100.0,10.0,"1,200,285",12002.0,2010.0,2010.0,7.0,172.0
166,28/7/2010,rishon-lezion,דליה 4,4.5,104.0,,"1,975,000",18990.0,1993.0,2010.0,7.0,173.0
167,28/7/2010,rishon-lezion,אלקבץ 13,5.0,109.0,6.0,"1,650,000",15137.0,1997.0,2010.0,7.0,174.0
168,28/7/2010,rishon-lezion,הסמדר 15,4.0,94.0,4.0,"1,450,000",15425.0,1996.0,2010.0,7.0,175.0
169,28/7/2010,rishon-lezion,,5.0,125.0,3.0,"1,472,648",11781.0,2010.0,2010.0,7.0,176.0
170,28/7/2010,rishon-lezion,שלונסקי 26,4.0,100.0,3.0,"1,951,600",19516.0,2010.0,2010.0,7.0,177.0
171,27/7/2010,rishon-lezion,"הרשב""א 17",3.0,65.0,8.0,"1,100,000",16923.0,1997.0,2010.0,7.0,178.0
172,27/7/2010,rishon-lezion,טרכטנברג 7,3.5,75.0,2.0,"880,879",11745.0,1975.0,2010.0,7.0,179.0
173,30/6/2010,rishon-lezion,ויצמן 14,4.0,125.0,4.0,"1,725,000",13800.0,1998.0,2010.0,6.0,180.0
174,30/6/2010,rishon-lezion,אחד העם 25,3.0,69.0,2.0,"670,000",9710.0,1960.0,2010.0,6.0,181.0
175,30/6/2010,rishon-lezion,"תרמ""ב 13",4.0,100.0,17.0,"1,601,500",16015.0,2009.0,2010.0,6.0,182.0
176,30/6/2010,rishon-lezion,אלקבץ 9,5.0,108.0,,"1,670,000",15462.0,1995.0,2010.0,6.0,183.0
177,30/6/2010,rishon-lezion,מעגל השלום 9,4.0,90.0,5.0,"1,640,000",18222.0,1999.0,2010.0,6.0,184.0
178,30/6/2010,rishon-lezion,הרבי מלובביץ 16,3.0,65.0,2.0,"1,100,000",16923.0,1999.0,2010.0,6.0,185.0
179,30/6/2010,rishon-lezion,הרבי מלובביץ 26,5.0,117.0,,"1,800,000",15384.0,1999.0,2010.0,6.0,186.0
180,30/6/2010,rishon-lezion,גלוסקין 27,3.0,80.0,1.0,"820,000",10250.0,1980.0,2010.0,6.0,187.0
181,30/6/2010,rishon-lezion,התזמורת 2,3.0,80.0,8.0,"1,235,000",15437.0,2000.0,2010.0,6.0,188.0
182,30/6/2010,rishon-lezion,מעגל השלום 7,4.0,100.0,,"1,570,000",15700.0,1990.0,2010.0,6.0,189.0
183,30/6/2010,rishon-lezion,,3.0,80.0,,"820,000",10250.0,1980.0,2010.0,6.0,190.0
184,30/6/2010,rishon-lezion,גלוסקין 27,3.0,80.0,1.0,"820,000",10250.0,1980.0,2010.0,6.0,191.0
185,30/6/2010,rishon-lezion,ירושלים 1,3.0,69.0,2.0,"670,000",9710.0,1960.0,2010.0,6.0,192.0
186,30/6/2010,rishon-lezion,הרצל 99,4.0,100.0,17.0,"1,601,500",16015.0,2009.0,2010.0,6.0,193.0
187,30/6/2010,rishon-lezion,,4.0,100.0,,"1,601,500",16015.0,2009.0,2010.0,6.0,194.0
188,30/6/2010,rishon-lezion,,3.0,69.0,,"670,000",9710.0,1960.0,2010.0,6.0,195.0
189,30/6/2010,rishon-lezion,,4.0,125.0,,"1,725,000",13800.0,1998.0,2010.0,6.0,196.0
190,30/6/2010,rishon-lezion,ויצמן 14,4.0,125.0,4.0,"1,725,000",13800.0,1998.0,2010.0,6.0,197.0
191,30/6/2010,rishon-lezion,מעגל השלום 7,4.0,100.0,,"1,570,000",15700.0,1990.0,2010.0,6.0,198.0
192,30/6/2010,rishon-lezion,,4.0,90.0,,"1,640,000",18222.0,1999.0,2010.0,6.0,199.0
193,30/6/2010,rishon-lezion,,4.0,100.0,,"1,570,000",15700.0,1990.0,2010.0,6.0,200.0
194,30/6/2010,rishon-lezion,,5.0,117.0,,"1,800,000",15384.0,1999.0,2010.0,6.0,201.0
195,30/6/2010,rishon-lezion,התזמורת 2,3.0,80.0,8.0,"1,235,000",15437.0,2000.0,2010.0,6.0,202.0
196,30/6/2010,rishon-lezion,,5.0,108.0,,"1,670,000",15462.0,1995.0,2010.0,6.0,203.0
197,30/6/2010,rishon-lezion,,3.0,80.0,,"1,235,000",15437.0,2000.0,2010.0,6.0,204.0
198,30/6/2010,rishon-lezion,,3.0,65.0,,"1,100,000",16923.0,1999.0,2010.0,6.0,205.0
199,30/6/2010,rishon-lezion,"מלובביץ,הרבי 16",3.0,65.0,2.0,"1,100,000",16923.0,1999.0,2010.0,6.0,206.0
200,30/6/2010,rishon-lezion,"מלובביץ,הרבי 26",5.0,117.0,,"1,800,000",15384.0,1999.0,2010.0,6.0,207.0
201,30/6/2010,rishon-lezion,אלקבץ 9,5.0,108.0,,"1,670,000",15462.0,1995.0,2010.0,6.0,208.0
202,29/6/2010,rishon-lezion,גיבשטיין יהושע 5,4.0,83.0,8.0,"1,185,000",14277.0,1995.0,2010.0,6.0,209.0
203,31/5/2010,rishon-lezion,אלרואי 13,2.5,48.0,2.0,"585,000",12187.0,1975.0,2010.0,5.0,210.0
204,31/5/2010,rishon-lezion,אבן חן 2,5.5,140.0,7.0,"1,840,000",13142.0,2009.0,2010.0,5.0,211.0
205,31/5/2010,rishon-lezion,האחים סולימן 12,6.0,180.0,19.0,"2,513,000",13961.0,2010.0,2010.0,5.0,212.0
206,31/5/2010,rishon-lezion,התזמורת 4,4.0,83.0,11.0,"1,400,000",16867.0,1998.0,2010.0,5.0,213.0
207,31/5/2010,rishon-lezion,ז''בוטינסקי 66,3.5,75.0,5.0,"980,000",13066.0,1970.0,2010.0,5.0,214.0
208,31/5/2010,rishon-lezion,מעגל השלום 3,3.0,86.0,5.0,"1,360,000",15813.0,2000.0,2010.0,5.0,215.0
209,31/5/2010,rishon-lezion,חיל החימוש 1,4.0,126.0,2.0,"1,725,000",13690.0,2010.0,2010.0,5.0,216.0
210,31/5/2010,rishon-lezion,,6.0,180.0,,"2,513,000",13961.0,2010.0,2010.0,5.0,217.0
211,31/5/2010,rishon-lezion,כורש 7,5.0,125.0,,"2,000,000",16000.0,2010.0,2010.0,5.0,218.0
212,31/5/2010,rishon-lezion,זלמן שז''ר 30,4.0,126.0,,"1,725,000",13690.0,2010.0,2010.0,5.0,219.0
213,31/5/2010,rishon-lezion,,5.0,125.0,11.0,"2,000,000",16000.0,2010.0,2010.0,5.0,220.0
214,31/5/2010,rishon-lezion,חיל החימוש 1,4.0,126.0,2.0,"1,725,000",13690.0,2010.0,2010.0,5.0,221.0
